TextCodePK,N_Sentences,N_Tokens,Char_Per_Tok,Avg_Token_Per_Clause,Is_Explicit
2911,67.0,525.0,3.7130044843,5.7065217391,0
2912,61.0,485.0,3.9122807018,6.0625,1
2913,47.0,283.0,4.0377358491,5.0535714286,0
2914,31.0,298.0,3.9233716475,7.0952380952,1
2915,43.0,398.0,3.3143712575,33.1666666667,1
2916,43.0,413.0,4.3940217391,10.8684210526,1
2917,44.0,340.0,3.9584664537,7.2340425532,0
2918,51.0,348.0,3.6265822785,5.1176470588,0
2919,39.0,256.0,3.8828451883,5.0196078431,0
2920,41.0,440.0,3.8196721311,7.5862068966,1
2921,33.0,243.0,3.876146789,4.4181818182,0
2922,38.0,393.0,3.7787356322,4.7926829268,1
2923,59.0,406.0,3.9,7.0,1
2924,21.0,209.0,3.687804878,5.0975609756,0
2925,60.0,401.0,3.356545961,30.8461538462,0
2926,75.0,550.0,3.7584158416,4.8245614035,0
2927,44.0,215.0,4.0246305419,4.3,0
2928,65.0,350.0,4.2348178138,9.7222222222,1
2929,40.0,247.0,4.5462962963,7.9677419355,0
2930,56.0,547.0,4.0394736842,7.1038961039,0
2931,50.0,338.0,3.5273972603,6.8979591837,0
2932,41.0,307.0,3.9212598425,9.303030303,1
2933,48.0,306.0,4.0931899642,6.652173913,0
2934,38.0,269.0,4.3166666667,5.2745098039,1
2935,56.0,511.0,3.9492753623,8.1111111111,1
2936,45.0,462.0,4.0681818182,8.1052631579,1
2937,54.0,284.0,4.0945454545,4.3692307692,1
2938,45.0,332.0,4.0136054422,7.7209302326,1
2939,54.0,365.0,3.8978978979,5.8870967742,1
2940,52.0,423.0,3.8123393316,423.0,1
2941,36.0,267.0,3.9259259259,6.3571428571,0
2942,49.0,400.0,3.923943662,7.5471698113,0
2943,66.0,485.0,3.8222698073,69.2857142857,0
2944,46.0,310.0,3.3016393443,62.0,1
2945,41.0,345.0,3.940397351,21.5625,1
2946,49.0,440.0,3.5377128954,220.0,0
2947,43.0,297.0,3.9677419355,9.28125,1
2948,60.0,453.0,3.8092909535,7.3064516129,1
2949,49.0,428.0,4.2052023121,6.3880597015,0
2950,32.0,257.0,4.0086580087,8.5666666667,1
2951,75.0,450.0,3.7008310249,45.0,1
2952,77.0,575.0,3.7084805654,17.4242424242,1
2953,24.0,193.0,3.9101123596,6.4333333333,1
2954,51.0,318.0,3.7158273381,3.5730337079,0
2955,45.0,406.0,4.3293650794,135.3333333333,0
2956,92.0,749.0,3.9094076655,9.2469135802,1
2957,59.0,530.0,4.0878661088,6.625,1
2958,70.0,665.0,3.7086206897,14.1489361702,1
2959,61.0,677.0,3.9946808511,8.0595238095,1
2960,45.0,420.0,3.8508287293,10.7692307692,1
2961,66.0,498.0,3.7829268293,11.5813953488,1
2962,61.0,480.0,3.9770642202,7.1641791045,1
2963,75.0,796.0,4.0539130435,10.4736842105,1
2964,45.0,422.0,3.8537234043,5.0238095238,0
2965,54.0,453.0,3.9566395664,8.5471698113,1
2966,43.0,419.0,3.9785522788,8.5510204082,1
2967,53.0,558.0,4.0501089325,11.625,1
2968,46.0,402.0,4.174556213,9.1363636364,0
2969,64.0,677.0,4.1625207297,6.9081632653,1
2970,54.0,451.0,4.3855721393,6.4428571429,1
2971,47.0,380.0,4.1642651297,5.5072463768,1
2972,54.0,519.0,4.0070588235,11.0425531915,1
2973,95.0,756.0,3.9003558719,8.0425531915,1
2974,64.0,556.0,3.8475609756,9.1147540984,1
2975,65.0,485.0,4.0612244898,5.3888888889,1
2976,48.0,401.0,3.76,10.2820512821,0
2977,65.0,625.0,3.9507186858,9.9206349206,1
2978,62.0,689.0,4.3046471601,6.0438596491,1
2979,56.0,466.0,3.9684466019,5.1777777778,0
2980,68.0,541.0,4.2642998028,5.3564356436,1
2981,59.0,732.0,3.7989130435,9.6315789474,1
2982,53.0,493.0,3.8277511962,7.703125,1
2983,49.0,466.0,3.845959596,5.6144578313,0
2984,53.0,571.0,4.0871459695,6.9634146341,1
2985,45.0,352.0,3.9201277955,7.04,0
2986,38.0,346.0,3.6206896552,7.5217391304,1
2987,91.0,992.0,3.7635402906,15.746031746,1
2988,55.0,450.0,4.0981432361,9.7826086957,1
2989,58.0,422.0,4.1220779221,5.8611111111,0
2990,69.0,788.0,3.6875981162,21.8888888889,1
2991,58.0,616.0,4.156626506,8.676056338,1
2992,58.0,701.0,3.8618042226,7.2268041237,1
2993,53.0,583.0,4.0639658849,8.4492753623,1
2994,55.0,663.0,4.0189393939,9.0821917808,1
2995,78.0,879.0,3.7811634349,6.4160583942,0
2996,39.0,430.0,4.3588390501,6.935483871,1
2997,73.0,568.0,4.1312127237,5.8556701031,1
2998,52.0,505.0,4.0366492147,10.7446808511,1
2999,54.0,508.0,3.875,5.4623655914,1
3000,67.0,737.0,4.095959596,8.8795180723,1
3001,54.0,445.0,3.9148418491,6.4492753623,0
3002,45.0,395.0,4.6320474777,11.2857142857,1
3003,42.0,458.0,3.3288409704,9.16,0
3004,51.0,563.0,4.133640553,7.9295774648,1
3005,61.0,627.0,3.8517241379,5.4051724138,1
3006,134.0,1165.0,3.8251497006,8.9615384615,0
3007,55.0,675.0,3.8392484342,11.8421052632,1
3008,52.0,386.0,4.027027027,4.7073170732,0
3009,52.0,492.0,3.9855072464,6.56,1
3010,63.0,516.0,3.976744186,5.4893617021,1
3011,52.0,575.0,4.0709534368,8.4558823529,1
3012,59.0,596.0,4.0349514563,8.7647058824,1
3013,43.0,338.0,4.1044303797,6.76,1
3014,61.0,626.0,3.9859437751,7.825,1
3015,13.0,63.0,3.8620689655,9.0,0
3016,48.0,347.0,3.9193548387,7.5434782609,1
3017,37.0,279.0,4.1509433962,7.1538461538,0
3018,152.0,1647.0,4.1594761171,7.9951456311,1
3019,54.0,621.0,4.0977011494,7.7625,1
3020,57.0,649.0,4.0611439842,7.1318681319,1
3021,36.0,366.0,3.7833935018,10.1666666667,1
3022,52.0,508.0,3.6126760563,6.6842105263,0
3023,63.0,630.0,4.2879078695,7.6829268293,1
3024,44.0,327.0,4.0036900369,10.21875,1
3025,48.0,422.0,3.8132992327,6.59375,0
3026,28.0,152.0,3.6413793103,4.9032258065,0
3027,61.0,636.0,3.8786127168,6.989010989,1
3028,53.0,546.0,4.4462242563,7.8,1
3029,42.0,405.0,4.3118556701,5.1265822785,1
3030,43.0,432.0,3.9914529915,7.0819672131,1
3031,22.0,242.0,3.9897959184,14.2352941176,1
3032,50.0,403.0,3.5222551929,26.8666666667,1
3033,36.0,323.0,4.2631578947,5.046875,1
3034,50.0,517.0,3.7845433255,30.4117647059,1
3035,38.0,272.0,4.0358565737,6.8,1
3036,36.0,281.0,4.2462686567,5.9787234043,1
3037,23.0,170.0,4.0860927152,6.8,1
3038,51.0,682.0,4.117147708,8.2168674699,1
3039,11.0,104.0,3.7978723404,13.0,1
3040,8.0,90.0,3.2631578947,45.0,0
3041,70.0,572.0,3.9701492537,9.6949152542,1
3042,80.0,656.0,3.6198019802,10.5806451613,0
3043,64.0,558.0,4.2614379085,8.4545454545,1
3044,59.0,449.0,4.0543209877,5.8311688312,0
3045,56.0,414.0,4.1626666667,7.5272727273,1
3046,82.0,659.0,4.2384219554,6.6565656566,1
3047,76.0,532.0,4.2732673267,7.7101449275,1
3048,48.0,402.0,3.6957831325,6.813559322,1
3049,62.0,521.0,3.9664570231,5.7252747253,0
3050,63.0,511.0,3.9821882952,9.462962963,1
3051,53.0,545.0,3.85,10.9,1
3052,84.0,845.0,3.8653198653,11.2666666667,1
3053,75.0,716.0,3.4873096447,7.4583333333,1
3054,48.0,422.0,3.7806788512,5.8611111111,1
3055,55.0,572.0,3.7475345168,7.0617283951,0
3056,65.0,670.0,4.0515653775,8.0722891566,1
3057,54.0,459.0,3.7398373984,11.7692307692,1
3058,53.0,686.0,4.2862985685,8.7948717949,1
3059,87.0,731.0,4.1711711712,11.2461538462,1
3060,59.0,677.0,4.2509025271,8.9078947368,0
3061,31.0,327.0,4.0043859649,14.8636363636,1
3062,36.0,391.0,3.8731117825,8.5,0
3063,80.0,816.0,3.7481371088,10.88,1
3064,50.0,601.0,3.8383838384,8.3472222222,1
3065,98.0,919.0,3.7128851541,9.3775510204,1
3066,61.0,671.0,3.4415584416,15.9761904762,1
3067,65.0,611.0,3.8245614035,9.2575757576,1
3068,70.0,660.0,3.748549323,8.5714285714,1
3069,55.0,476.0,4.0226628895,15.8666666667,1
3070,47.0,596.0,4.0658682635,10.1016949153,1
3071,43.0,308.0,4.5892116183,11.4074074074,0
3072,46.0,394.0,4.2530120482,6.6779661017,1
3073,63.0,554.0,3.6469298246,7.4864864865,1
3074,59.0,662.0,3.8830188679,8.1728395062,1
3075,56.0,532.0,3.5714285714,10.0377358491,0
3076,59.0,693.0,3.8905950096,9.0,1
3077,76.0,632.0,4.0609243697,11.9245283019,1
3078,62.0,700.0,3.9362477231,8.1395348837,1
3079,72.0,742.0,3.8820512821,8.1538461538,0
3080,57.0,396.0,4.1173333333,6.2857142857,0
3081,82.0,828.0,4.0979133226,9.0,1
3082,51.0,448.0,3.9906103286,8.96,0
3083,48.0,347.0,3.8571428571,6.4259259259,0
3084,52.0,384.0,4.2895622896,8.170212766,1
3085,52.0,433.0,3.5205479452,4.8651685393,1
3086,77.0,471.0,4.4742990654,4.7575757576,1
3087,38.0,277.0,4.1744680851,7.2894736842,1
3088,121.0,1190.0,3.9342891278,11.0185185185,1
3089,83.0,562.0,4.4838012959,5.5643564356,1
3090,75.0,712.0,3.7426086957,7.0495049505,1
3091,51.0,593.0,3.8094218415,8.4714285714,1
3092,62.0,800.0,3.8866666667,10.3896103896,1
3093,60.0,621.0,3.5417515275,12.9375,1
3094,56.0,466.0,3.9873417722,5.3563218391,1
3095,54.0,465.0,3.8718592965,6.6428571429,0
3096,53.0,562.0,3.78125,7.698630137,1
3097,55.0,509.0,3.9844097996,7.7121212121,1
3098,67.0,769.0,4.1879310345,12.606557377,1
3099,65.0,918.0,4.0221565731,10.9285714286,1
3100,63.0,926.0,4.4274924471,12.3466666667,1
3101,59.0,368.0,3.9333333333,6.6909090909,0
3102,48.0,443.0,3.6358381503,7.262295082,0
3103,50.0,474.0,3.6320224719,8.1724137931,0
3104,23.0,183.0,4.1172413793,15.25,1
3105,52.0,390.0,3.9657142857,7.0909090909,0
3106,45.0,599.0,4.1081632653,7.4875,1
3107,52.0,589.0,4.3445190157,9.9830508475,1
3108,53.0,565.0,4.2107969152,8.0714285714,0
3109,54.0,556.0,3.8358862144,6.8641975309,0
3110,76.0,611.0,3.81799591,14.9024390244,1
3111,51.0,471.0,3.8174807198,7.1363636364,1
3112,29.0,368.0,4.1241610738,6.8148148148,1
3113,90.0,965.0,3.8282967033,11.4880952381,1
3114,92.0,856.0,3.2929824561,7.5087719298,1
3115,53.0,419.0,4.3135313531,7.4821428571,0
3116,54.0,606.0,4.0339321357,6.1212121212,1
3117,56.0,539.0,3.9488491049,14.5675675676,1
3118,61.0,561.0,3.7234042553,7.48,1
3119,42.0,362.0,3.71875,11.3125,1
3120,49.0,516.0,3.8086253369,21.5,1
3121,55.0,591.0,4.1924778761,8.6911764706,1
3122,47.0,446.0,3.7216981132,6.5588235294,1
3123,25.0,368.0,3.1597222222,6.8148148148,1
3124,84.0,776.0,4.0965909091,6.747826087,1
3125,79.0,586.0,4.0963391137,8.2535211268,0
3126,55.0,557.0,3.9606625259,6.3295454545,1
3127,65.0,583.0,4.5886363636,20.8214285714,1
3128,63.0,458.0,4.0239361702,9.3469387755,0
3129,70.0,686.0,4.2054794521,8.0705882353,1
3130,70.0,425.0,4.1361256545,5.4487179487,1
3131,60.0,367.0,4.1633802817,6.0163934426,1
3132,40.0,370.0,4.3607142857,15.4166666667,1
3133,45.0,636.0,3.9320987654,14.7906976744,1
3134,35.0,262.0,4.2190082645,5.4583333333,0
3135,55.0,495.0,3.843373494,9.3396226415,1
3136,41.0,485.0,3.9533678756,7.8225806452,0
3137,62.0,530.0,3.5717092338,6.091954023,1
3138,109.0,678.0,3.9698046181,10.935483871,0
3139,91.0,760.0,4.1658692185,7.2380952381,1
3140,55.0,544.0,3.8288508557,12.0888888889,1
3141,22.0,139.0,3.921875,6.619047619,1
3142,34.0,334.0,4.2541254125,7.7674418605,1
3143,27.0,187.0,4.1516853933,8.1304347826,0
3144,56.0,465.0,3.9761904762,6.2837837838,1
3145,49.0,321.0,4.1762711864,9.4411764706,1
3146,64.0,575.0,3.7960992908,9.5833333333,1
3147,50.0,436.0,4.5913705584,5.8918918919,1
3148,47.0,433.0,3.8341968912,7.2166666667,1
3149,27.0,276.0,3.9155555556,7.8857142857,1
3150,67.0,518.0,3.963190184,6.3170731707,1
3151,46.0,419.0,4.0933333333,9.1086956522,1
3152,18.0,81.0,3.7936507937,40.5,1
3153,58.0,574.0,3.879759519,7.175,1
3154,6.0,22.0,4.5,7.3333333333,0
3155,47.0,392.0,3.8985915493,6.125,1
3156,91.0,551.0,3.759765625,6.1222222222,1
3157,53.0,461.0,4.2623376623,10.0217391304,1
3158,55.0,483.0,4.0458715596,7.3181818182,1
3159,4.0,28.0,4.2608695652,4.6666666667,0
3160,69.0,506.0,4.337995338,8.0317460317,1
3161,35.0,367.0,4.0,10.7941176471,1
3162,63.0,655.0,3.7920433996,7.5287356322,1
3163,77.0,689.0,4.1500789889,6.9595959596,1
3164,8.0,81.0,3.7662337662,9.0,1
3165,53.0,611.0,3.8779443255,7.5432098765,1
3166,110.0,771.0,3.9480519481,5.6691176471,1
3167,2.0,8.0,6.0,0.0,0
3168,63.0,401.0,3.8842105263,7.7115384615,1
3169,53.0,450.0,3.9070904645,5.487804878,1
3170,66.0,568.0,4.2339544513,10.1428571429,1
3171,65.0,613.0,3.9647058824,10.3898305085,1
3172,2.0,13.0,3.4545454545,0.0,1
3173,2.0,21.0,4.6875,21.0,1
3174,2.0,41.0,3.2631578947,6.8333333333,0
3175,4.0,26.0,4.4230769231,3.7142857143,0
3176,48.0,435.0,3.9505208333,7.5,0
3177,45.0,306.0,4.2668918919,4.7076923077,0
3178,54.0,436.0,3.9644549763,5.5897435897,0
3179,37.0,255.0,4.4523809524,11.0869565217,0
3180,58.0,388.0,3.8961748634,5.3150684932,0
3181,53.0,365.0,4.1781609195,6.5178571429,0
3182,49.0,241.0,3.8523206751,7.53125,0
3183,51.0,465.0,4.2679425837,6.7391304348,1
3184,54.0,416.0,4.1710526316,6.5,0
3185,49.0,451.0,3.7322274882,9.8043478261,0
3186,53.0,313.0,4.4680851064,5.5892857143,0
3187,57.0,499.0,3.9875259875,6.8356164384,1
3188,52.0,267.0,4.2078431373,7.0263157895,0
3189,59.0,490.0,4.0319829424,5.9036144578,0
3190,76.0,662.0,4.1462264151,5.3821138211,0
3191,73.0,648.0,4.072815534,7.9024390244,1
3192,42.0,357.0,4.0180722892,5.8524590164,1
3193,64.0,681.0,4.0048387097,6.247706422,0
3194,72.0,466.0,4.3056872038,6.3835616438,0
3195,48.0,302.0,4.006779661,6.04,0
3196,87.0,695.0,3.8397534669,8.0813953488,0
3197,43.0,205.0,4.0146341463,5.6944444444,0
3198,56.0,363.0,4.0433526012,6.2586206897,0
3199,63.0,411.0,4.1921052632,4.6704545455,1
3200,30.0,171.0,4.2590361446,8.1428571429,0
3201,63.0,458.0,3.9952038369,7.3870967742,0
3202,43.0,374.0,4.0520547945,7.3333333333,1
3203,49.0,560.0,4.1353965184,7.8873239437,0
3204,62.0,448.0,3.9454545455,4.8695652174,0
3205,58.0,569.0,4.0727969349,6.0531914894,1
3206,59.0,411.0,4.0230179028,6.0441176471,1
3207,73.0,552.0,4.127348643,4.8849557522,0
3208,40.0,327.0,4.0628930818,6.0555555556,0
3209,54.0,488.0,3.8446808511,5.9512195122,0
3210,51.0,423.0,4.1320293399,5.3544303797,0
3211,65.0,513.0,4.1493775934,5.8295454545,1
3212,30.0,210.0,3.8985507246,5.6756756757,0
3213,66.0,537.0,3.6257197697,5.3168316832,0
3214,62.0,425.0,3.9343434343,7.5892857143,1
3215,53.0,384.0,3.7789757412,5.9076923077,0
3216,73.0,503.0,4.0607966457,6.3670886076,0
3217,69.0,616.0,4.1414141414,5.8113207547,0
3218,56.0,309.0,3.9867986799,7.725,0
3219,73.0,513.0,4.3921568627,6.1071428571,1
3220,56.0,533.0,4.2307692308,6.9220779221,0
3221,57.0,411.0,3.9396984925,5.7887323944,0
3222,45.0,397.0,4.1134020619,5.5915492958,0
3223,58.0,413.0,4.2577319588,7.9423076923,1
3224,59.0,539.0,4.0020120724,6.3411764706,1
3225,45.0,433.0,4.2487922705,5.6233766234,0
3226,62.0,515.0,4.1356275304,7.2535211268,0
3227,68.0,521.0,4.2795275591,5.6021505376,0
3228,50.0,410.0,4.1371571072,6.5079365079,1
3229,62.0,395.0,4.2390745501,5.7246376812,0
3230,25.0,183.0,4.1516853933,6.5357142857,0
3231,60.0,497.0,4.1677148847,6.2125,0
3232,69.0,539.0,4.0317124736,6.2674418605,1
3233,56.0,359.0,3.8583815029,8.5476190476,0
3234,54.0,472.0,3.9340909091,6.4657534247,0
3235,47.0,435.0,3.8689839572,6.3043478261,1
3236,35.0,265.0,4.1607843137,6.1627906977,1
3237,49.0,441.0,3.9397590361,6.4852941176,0
3238,68.0,652.0,3.7557755776,6.2095238095,1
3239,38.0,439.0,3.9814814815,5.6282051282,1
3240,54.0,317.0,3.9808306709,3.7738095238,0
3241,36.0,346.0,4.0309597523,4.119047619,0
3242,58.0,556.0,4.1965317919,6.6987951807,0
3243,44.0,274.0,3.8275862069,5.9565217391,1
3244,77.0,656.0,4.1048387097,6.0183486239,0
3245,33.0,202.0,4.1633663366,5.1794871795,0
3246,42.0,279.0,3.9963235294,4.359375,0
3247,67.0,551.0,4.2757281553,5.51,0
3248,49.0,393.0,4.1029023747,6.2380952381,0
3249,22.0,195.0,3.8648648649,6.09375,1
3250,59.0,466.0,4.2703962704,5.4823529412,0
3251,90.0,671.0,3.9105180534,6.3904761905,1
3252,48.0,455.0,4.0023201856,6.0666666667,1
3253,43.0,399.0,3.9796954315,6.1384615385,0
3254,50.0,501.0,3.8568376068,5.112244898,0
3255,61.0,614.0,3.8720720721,5.4821428571,0
3256,82.0,619.0,4.07504363,5.9519230769,1
3257,75.0,555.0,3.9588235294,5.6632653061,0
3258,41.0,603.0,4.0948121646,4.1301369863,1
3259,61.0,345.0,3.993902439,4.9285714286,0
3260,50.0,353.0,4.1407624633,5.7868852459,0
3261,71.0,595.0,3.9876325088,7.0833333333,1
3262,43.0,276.0,3.7462686567,5.0181818182,0
3263,43.0,391.0,3.7046070461,7.6666666667,0
3264,40.0,324.0,3.8595317726,5.4,1
3265,39.0,336.0,3.8486842105,6.8571428571,0
3266,45.0,424.0,4.2431761787,6.625,0
3267,60.0,557.0,3.9666666667,5.2547169811,0
3268,78.0,809.0,3.8876560333,6.3700787402,1
3269,13.0,125.0,4.3852459016,7.8125,0
3270,108.0,1039.0,3.7441588785,9.4454545455,1
3271,55.0,379.0,4.0273972603,5.4142857143,0
3272,66.0,499.0,3.8734439834,4.7075471698,0
3273,56.0,451.0,4.2460496614,7.046875,0
3274,44.0,428.0,4.0522193211,7.3793103448,0
3275,57.0,419.0,4.1435897436,6.2537313433,1
3276,47.0,409.0,4.1596009975,5.7605633803,1
3277,65.0,528.0,3.9616935484,5.5578947368,0
3278,93.0,695.0,5.2406417112,9.7887323944,1
3279,33.0,231.0,4.2385321101,5.25,1
3280,68.0,564.0,3.8053949904,7.3246753247,1
3281,64.0,586.0,4.2906764168,5.6346153846,1
3282,62.0,485.0,4.1131221719,6.2987012987,0
3283,12.0,92.0,4.1772151899,7.0769230769,0
3284,58.0,531.0,4.231884058,7.2739726027,0
3285,63.0,539.0,4.1001926782,7.3835616438,1
3286,57.0,386.0,4.7739130435,9.1904761905,0
3287,44.0,386.0,4.1916666667,6.126984127,0
3288,52.0,472.0,4.25,5.619047619,0
3289,20.0,108.0,3.6728971963,6.75,1
3290,64.0,734.0,3.4751461988,14.68,1
3291,72.0,557.0,3.9472693032,6.0543478261,1
3292,53.0,410.0,4.2273901809,6.3076923077,0
3293,49.0,479.0,4.1666666667,6.3026315789,0
3294,39.0,348.0,4.1701492537,5.8,1
3295,58.0,448.0,4.2641509434,6.1369863014,1
3296,91.0,663.0,4.129969419,6.0272727273,0
3297,52.0,421.0,4.1335012594,6.0142857143,0
3298,51.0,490.0,3.7906976744,5.8333333333,1
3299,9.0,60.0,4.2,4.6153846154,0
3300,60.0,536.0,4.0685483871,6.0224719101,1
3301,74.0,511.0,4.2380952381,7.6268656716,0
3302,25.0,161.0,4.3797468354,5.962962963,1
3303,45.0,414.0,4.3445595855,6.1791044776,0
3304,75.0,604.0,4.1252144082,5.1623931624,1
3305,110.0,803.0,4.0025445293,5.2142857143,1
3306,55.0,377.0,3.9630681818,4.4352941176,0
3307,60.0,415.0,4.3866995074,5.6849315068,0
3308,60.0,555.0,4.0671641791,6.0989010989,0
3309,80.0,655.0,4.534375,4.5804195804,0
3310,31.0,216.0,3.8909952607,5.6842105263,0
3311,46.0,385.0,3.7134831461,5.6617647059,0
3312,50.0,458.0,3.9953379953,6.1891891892,0
3313,53.0,433.0,3.993006993,4.8111111111,0
3314,78.0,632.0,4.1888,8.7777777778,0
3315,67.0,666.0,4.1756329114,5.8938053097,1
3316,50.0,410.0,4.0078740157,7.5925925926,1
3317,48.0,390.0,4.2572944297,5.7352941176,1
3318,36.0,328.0,4.2267080745,6.431372549,0
3319,24.0,169.0,4.3144654088,5.28125,0
3320,93.0,841.0,4.2561307902,6.9504132231,1
3321,56.0,644.0,4.2868852459,8.4736842105,0
3322,53.0,357.0,4.1572700297,5.8524590164,0
3323,95.0,544.0,4.2337164751,4.9454545455,0
3324,68.0,518.0,3.7606490872,5.3958333333,0
3325,85.0,715.0,4.1307692308,6.5596330275,1
3326,44.0,264.0,4.162055336,6.0,0
3327,6.0,26.0,4.4210526316,0.0,0
3328,50.0,276.0,4.2527881041,5.52,0
3329,62.0,296.0,4.1853146853,7.5897435897,1
3330,67.0,533.0,4.2960151803,5.2254901961,1
3331,77.0,627.0,4.3656093489,5.8055555556,0
3332,79.0,590.0,3.9772727273,7.4683544304,1
3333,71.0,212.0,4.5751295337,13.25,0
3334,19.0,415.0,4.4606413994,7.2807017544,1
3335,40.0,1079.0,4.3122317597,7.7625899281,1
3336,28.0,414.0,4.505952381,6.9,0
3337,12.0,372.0,4.3146417445,7.75,1
3338,39.0,1084.0,4.2183544304,6.5301204819,0
3339,19.0,397.0,4.4371069182,7.2181818182,1
3340,37.0,993.0,4.265717675,6.7094594595,1
3341,55.0,986.0,4.1937888199,6.7074829932,1
3342,44.0,1083.0,4.2723311547,7.9051094891,1
3343,36.0,834.0,4.1590574374,7.4464285714,1
3344,38.0,633.0,4.3793774319,8.5540540541,1
3345,17.0,324.0,4.1846153846,6.3529411765,1
3346,20.0,316.0,4.0789473684,8.5405405405,1
3347,31.0,965.0,4.4468599034,7.5390625,1
3348,28.0,652.0,4.3009345794,7.0107526882,1
3349,21.0,743.0,4.0564263323,7.213592233,1
3350,45.0,867.0,4.2275280899,8.4174757282,1
3351,48.0,919.0,4.2522996058,7.2362204724,0
3352,19.0,477.0,4.1666666667,8.8333333333,1
3353,31.0,726.0,4.2487961477,7.1176470588,1
3354,35.0,892.0,4.2411924119,7.2520325203,1
3355,82.0,809.0,3.7843704776,6.472,1
3356,48.0,420.0,3.9673366834,6.3636363636,0
3357,78.0,643.0,4.0172711572,7.6547619048,1
3358,130.0,870.0,4.1893004115,7.5,1
3359,60.0,391.0,4.2792022792,5.2133333333,1
3360,80.0,521.0,4.0955165692,5.6021505376,1
3361,94.0,830.0,4.2219286658,6.6935483871,0
3362,80.0,606.0,4.098615917,7.7692307692,0
3363,87.0,761.0,3.907275321,7.0462962963,1
3364,69.0,375.0,3.7608695652,5.4347826087,0
3365,88.0,560.0,4.3037735849,6.0215053763,1
3366,79.0,743.0,4.097810219,6.7545454545,1
3367,59.0,446.0,4.3193069307,8.92,1
3368,50.0,308.0,3.7692307692,5.4035087719,0
3369,96.0,743.0,4.0692307692,8.6395348837,1
3370,63.0,549.0,3.8886792453,5.8404255319,1
3371,82.0,748.0,4.2192982456,6.2333333333,0
3372,92.0,790.0,3.9067567568,7.6699029126,1
3373,67.0,450.0,4.25,5.6962025316,1
3374,50.0,404.0,4.3264781491,7.2142857143,0
3375,50.0,458.0,3.9196428571,6.1891891892,0
3376,58.0,486.0,4.0380313199,6.5675675676,1
3377,80.0,383.0,3.9712793734,6.7192982456,0
3378,100.0,910.0,3.873164219,7.3387096774,1
3379,101.0,767.0,4.3051317614,6.7280701754,1
3380,71.0,506.0,4.0673684211,7.90625,0
3381,83.0,710.0,3.9507959479,6.1206896552,1
3382,94.0,789.0,3.6241610738,8.4838709677,0
3383,54.0,519.0,3.9333333333,7.0135135135,0
3384,92.0,670.0,4.2882447665,3.9411764706,1
3385,64.0,527.0,4.0501002004,5.7912087912,0
3386,93.0,663.0,4.0839813375,6.5,1
3387,76.0,606.0,3.9387755102,6.8863636364,1
3388,49.0,481.0,4.0202702703,5.7951807229,1
3389,92.0,817.0,3.6844106464,6.5887096774,1
3390,58.0,391.0,3.9820971867,4.8271604938,0
3391,59.0,493.0,3.9926470588,10.4893617021,1
3392,94.0,715.0,4.052407932,5.3358208955,1
3393,53.0,543.0,3.9677419355,6.4642857143,1
3394,72.0,666.0,4.0747028862,7.2391304348,0
3395,54.0,371.0,4.0557103064,5.3,0
3396,72.0,624.0,4.2377495463,8.1038961039,1
3397,93.0,745.0,4.1631097561,7.45,0
3398,71.0,649.0,4.0323679727,4.7372262774,1
3399,65.0,606.0,4.0462962963,8.301369863,1
3400,61.0,512.0,3.8191964286,6.6493506494,1
3401,60.0,541.0,4.1364522417,7.7285714286,1
3402,108.0,849.0,4.0654685494,7.7181818182,1
3403,97.0,970.0,4.2823660714,7.0802919708,1
3404,88.0,703.0,4.336858006,8.4698795181,1
3405,79.0,594.0,4.051457976,6.3191489362,0
3406,57.0,719.0,4.2230652504,6.8476190476,1
3407,83.0,655.0,4.445026178,8.0864197531,0
3408,63.0,412.0,4.0521978022,8.9565217391,1
3409,91.0,865.0,4.3634085213,4.481865285,0
3410,141.0,1255.0,4.3313043478,6.6402116402,1
3411,96.0,576.0,4.0867992767,5.702970297,0
3412,37.0,396.0,4.2550724638,7.7647058824,1
3413,66.0,548.0,4.1708737864,7.3066666667,1
3414,114.0,856.0,4.5512465374,6.3880597015,1
3415,73.0,746.0,3.792,6.3220338983,0
3416,91.0,652.0,3.9431818182,7.6705882353,1
3417,152.0,1354.0,4.0867834395,8.5696202532,1
3418,48.0,347.0,4.1011904762,4.5657894737,1
3419,109.0,924.0,4.4914285714,6.6,1
3420,63.0,577.0,3.9623352166,6.632183908,1
3421,95.0,1092.0,4.2771084337,7.137254902,1
3422,96.0,690.0,4.2648809524,6.5714285714,0
3423,89.0,731.0,3.8244382022,5.6230769231,0
3424,64.0,593.0,3.9233449477,6.6629213483,0
3425,98.0,737.0,4.323782235,5.4191176471,1
3426,69.0,587.0,3.9391304348,6.6704545455,1
3427,95.0,836.0,4.6819338422,8.9892473118,1
3428,96.0,878.0,4.0395408163,13.5076923077,0
3429,78.0,505.0,3.7958333333,6.2345679012,1
3430,101.0,870.0,4.1066499373,6.0416666667,1
3431,64.0,389.0,3.9477806789,5.5571428571,1
3432,82.0,539.0,4.0910815939,6.125,1
3433,98.0,908.0,3.8396226415,9.2653061224,1
3434,77.0,748.0,4.4381679389,8.404494382,0
3435,80.0,626.0,4.321299639,7.1954022989,1
3436,40.0,665.0,3.9493670886,6.1574074074,0
