TextCodePK,n_sentences,n_tokens,Is_Explicit,N_Swear_Words_IT,N_Swear_Words_EN,Lyrics
9783,61.0,373.0,,,,
9784,50.0,375.0,,,,
9785,73.0,617.0,,,,
9786,59.0,430.0,,,,
9787,70.0,601.0,,,,
9788,60.0,389.0,,,,
9789,50.0,409.0,,,,
9790,88.0,793.0,,,,
9791,60.0,418.0,,,,
9792,63.0,490.0,,,,
9793,49.0,304.0,,,,
9794,57.0,380.0,,,,
9795,46.0,312.0,,,,
9796,65.0,370.0,,,,
9797,71.0,662.0,,,,
9798,60.0,373.0,,,,
9799,64.0,523.0,,,,
9800,67.0,503.0,,,,
9801,43.0,339.0,,,,
9802,55.0,349.0,,,,
9803,76.0,599.0,,,,
9804,70.0,359.0,,,,
9805,50.0,457.0,,,,
9806,105.0,635.0,,,,
9807,49.0,358.0,,,,
9808,32.0,394.0,,,,
9809,77.0,504.0,,,,
9810,30.0,251.0,,,,
9811,77.0,405.0,,,,
9812,77.0,405.0,,,,
9813,47.0,421.0,,,,
9814,38.0,365.0,,,,
9815,65.0,405.0,,,,
9816,56.0,422.0,,,,
9817,64.0,393.0,,,,
9818,60.0,422.0,,,,
9819,54.0,269.0,,,,
9820,42.0,346.0,,,,
9821,52.0,327.0,,,,
9822,28.0,265.0,,,,
9823,5.0,300.0,,,,
9824,48.0,417.0,,,,
9825,40.0,289.0,,,,
9826,44.0,352.0,,,,
9827,106.0,622.0,,,,
9828,23.0,189.0,,,,
9829,23.0,173.0,,,,
9830,48.0,348.0,,,,
9831,48.0,356.0,,,,
9832,42.0,362.0,,,,
9833,51.0,320.0,,,,
9834,31.0,247.0,,,,
9835,47.0,381.0,,,,
9836,45.0,396.0,,,,
9837,18.0,144.0,,,,
9838,122.0,738.0,,,,
9839,73.0,465.0,,,,
9840,86.0,544.0,,,,
9841,22.0,169.0,,,,
9842,101.0,546.0,,,,
9843,88.0,476.0,,,,
9844,114.0,645.0,,,,
9845,73.0,407.0,,,,
9846,64.0,393.0,,,,
9847,1.0,10.0,,,,
9848,117.0,1016.0,,,,
9849,99.0,861.0,,,,
9850,100.0,672.0,,,,
9851,64.0,527.0,,,,
9852,82.0,827.0,,,,
9853,94.0,818.0,,,,
9854,89.0,674.0,,,,
9855,79.0,637.0,,,,
9856,72.0,673.0,,,,
9857,39.0,334.0,,,,
9858,48.0,454.0,,,,
9859,77.0,592.0,,,,
9860,43.0,348.0,,,,
9861,85.0,643.0,,,,
9862,87.0,736.0,,,,
9863,90.0,790.0,,,,
9864,41.0,317.0,,,,
9865,82.0,680.0,,,,
9866,58.0,561.0,,,,
9867,94.0,842.0,,,,
9868,51.0,520.0,,,,
9869,122.0,830.0,,,,
9870,88.0,777.0,,,,
9871,62.0,520.0,,,,
9872,52.0,426.0,,,,
9873,68.0,578.0,,,,
9874,44.0,449.0,,,,
9875,98.0,715.0,,,,
9876,71.0,622.0,,,,
9877,80.0,803.0,,,,
9878,64.0,557.0,,,,
9879,46.0,326.0,,,,
9880,78.0,828.0,,,,
9881,62.0,544.0,,,,
9882,107.0,979.0,,,,
9883,83.0,640.0,,,,
9884,74.0,753.0,,,,
9885,57.0,503.0,,,,
9886,79.0,726.0,,,,
9887,92.0,788.0,,,,
9888,105.0,850.0,,,,
9889,70.0,568.0,,,,
9890,48.0,449.0,,,,
9891,74.0,504.0,,,,
9892,51.0,418.0,,,,
9893,90.0,768.0,,,,
9894,72.0,588.0,,,,
9895,79.0,735.0,,,,
9896,67.0,670.0,,,,
9897,50.0,378.0,,,,
9898,71.0,634.0,,,,
9899,82.0,808.0,,,,
9900,64.0,563.0,,,,
9901,53.0,456.0,,,,
9902,89.0,545.0,,,,
9903,106.0,809.0,,,,
9904,67.0,560.0,,,,
9905,67.0,627.0,,,,
9906,71.0,596.0,,,,
9907,56.0,476.0,,,,
9908,80.0,776.0,,,,
9909,37.0,331.0,,,,
9910,52.0,467.0,,,,
9911,50.0,397.0,,,,
9912,53.0,478.0,,,,
9913,41.0,374.0,,,,
9914,72.0,582.0,,,,
9915,71.0,618.0,,,,
9916,60.0,637.0,,,,
9917,65.0,575.0,,,,
9918,57.0,490.0,,,,
9919,62.0,533.0,,,,
9920,54.0,570.0,,,,
9921,50.0,484.0,,,,
9922,57.0,572.0,,,,
9923,58.0,510.0,,,,
9924,41.0,372.0,,,,
9925,64.0,364.0,,,,
9926,60.0,579.0,,,,
9927,60.0,500.0,,,,
9928,54.0,455.0,,,,
9929,75.0,704.0,,,,
9930,57.0,449.0,,,,
9931,62.0,501.0,,,,
9932,38.0,314.0,,,,
9933,44.0,414.0,,,,
9934,6.0,56.0,,,,
9935,17.0,172.0,,,,
9936,27.0,288.0,,,,
9937,17.0,176.0,,,,
9938,79.0,862.0,,,,
9939,62.0,610.0,,,,
9940,79.0,771.0,,,,
9941,103.0,789.0,,,,
9942,56.0,614.0,,,,
9943,68.0,678.0,,,,
9944,69.0,687.0,,,,
9945,46.0,460.0,,,,
9946,59.0,718.0,,,,
9947,61.0,665.0,,,,
9948,49.0,641.0,,,,
9949,50.0,527.0,,,,
9950,59.0,620.0,,,,
9951,71.0,739.0,,,,
9952,69.0,654.0,,,,
9953,56.0,587.0,,,,
9954,66.0,643.0,,,,
9955,62.0,681.0,,,,
9956,62.0,752.0,,,,
9957,90.0,765.0,,,,
9958,41.0,398.0,,,,
9959,57.0,718.0,,,,
9960,70.0,623.0,,,,
9961,55.0,722.0,,,,
9962,49.0,518.0,,,,
9963,51.0,507.0,,,,
9964,53.0,600.0,,,,
9965,65.0,685.0,,,,
9966,67.0,672.0,,,,
9967,76.0,822.0,,,,
9968,57.0,784.0,,,,
9969,61.0,513.0,,,,
9970,55.0,526.0,,,,
9971,43.0,718.0,,,,
9972,59.0,494.0,,,,
9973,54.0,740.0,,,,
9974,53.0,638.0,,,,
9975,77.0,964.0,,,,
9976,25.0,248.0,,,,
9977,49.0,549.0,,,,
9978,74.0,489.0,,,,
9979,55.0,699.0,,,,
9980,53.0,448.0,,,,
9981,48.0,730.0,,,,
9982,44.0,453.0,,,,
9983,56.0,594.0,,,,
9984,78.0,684.0,,,,
9985,24.0,296.0,,,,
9986,82.0,668.0,,,,
9987,44.0,351.0,,,,
9988,57.0,438.0,,,,
9989,72.0,786.0,,,,
9990,80.0,911.0,,,,
9991,69.0,626.0,,,,
9992,93.0,811.0,,,,
9993,60.0,541.0,,,,
9994,60.0,621.0,,,,
9995,75.0,639.0,,,,
9996,52.0,565.0,,,,
9997,70.0,887.0,,,,
9998,63.0,604.0,,,,
9999,59.0,576.0,,,,
10000,70.0,765.0,,,,
10001,72.0,703.0,,,,
10002,54.0,505.0,,,,
10003,46.0,411.0,,,,
10004,69.0,570.0,,,,
10005,82.0,888.0,,,,
10006,80.0,899.0,,,,
10007,87.0,838.0,,,,
10008,56.0,629.0,,,,
10009,65.0,623.0,,,,
10010,78.0,684.0,,,,
10011,62.0,658.0,,,,
10012,61.0,646.0,,,,
10013,66.0,612.0,,,,
10014,73.0,464.0,,,,
10015,107.0,1146.0,,,,
10016,52.0,661.0,,,,
10017,75.0,718.0,,,,
10018,59.0,501.0,,,,
10019,52.0,640.0,,,,
10020,61.0,577.0,,,,
10021,84.0,699.0,,,,
10022,65.0,674.0,,,,
10023,81.0,535.0,,,,
10024,76.0,817.0,,,,
10025,108.0,864.0,,,,
10026,46.0,458.0,,,,
10027,63.0,541.0,,,,
10028,57.0,572.0,,,,
10029,63.0,784.0,,,,
10030,23.0,169.0,,,,
10031,59.0,555.0,,,,
10032,51.0,484.0,,,,
10033,86.0,953.0,,,,
10034,80.0,737.0,,,,
10035,77.0,615.0,,,,
10036,76.0,631.0,,,,
10037,67.0,551.0,,,,
10038,54.0,635.0,,,,
10039,43.0,459.0,,,,
10040,52.0,482.0,,,,
10041,53.0,412.0,,,,
10042,66.0,688.0,,,,
10043,55.0,543.0,,,,
10044,67.0,590.0,,,,
10045,60.0,671.0,,,,
10046,76.0,720.0,,,,
10047,55.0,509.0,,,,
10048,86.0,825.0,,,,
10049,32.0,387.0,,,,
10050,39.0,481.0,,,,
10051,37.0,437.0,,,,
10052,64.0,584.0,,,,
10053,58.0,459.0,,,,
10054,24.0,239.0,,,,
10055,84.0,620.0,,,,
10056,45.0,379.0,,,,
10057,35.0,315.0,,,,
10058,38.0,357.0,,,,
10059,102.0,971.0,,,,
10060,60.0,801.0,,,,
10061,84.0,651.0,,,,
10062,86.0,697.0,,,,
10063,100.0,699.0,,,,
10064,93.0,633.0,,,,
10065,58.0,489.0,,,,
10066,54.0,415.0,,,,
10067,51.0,380.0,,,,
10068,49.0,558.0,,,,
10069,47.0,365.0,,,,
10070,87.0,793.0,,,,
10071,51.0,394.0,,,,
10072,55.0,609.0,,,,
10073,48.0,512.0,,,,
10074,40.0,318.0,,,,
10075,46.0,553.0,,,,
10076,35.0,214.0,,,,
10077,101.0,920.0,,,,
10078,42.0,454.0,,,,
10079,53.0,688.0,,,,
10080,25.0,221.0,,,,
10081,63.0,470.0,,,,
10082,70.0,443.0,,,,
10083,19.0,195.0,,,,
10084,32.0,227.0,,,,
10085,23.0,158.0,,,,
10086,73.0,624.0,,,,
10087,46.0,294.0,,,,
10088,26.0,278.0,,,,
10089,66.0,549.0,,,,
10090,79.0,475.0,,,,
10091,59.0,391.0,,,,
10092,40.0,309.0,,,,
10093,12.0,98.0,,,,
10094,17.0,149.0,,,,
10095,11.0,107.0,,,,
10096,31.0,228.0,,,,
10097,25.0,220.0,,,,
10098,36.0,259.0,,,,
10099,74.0,508.0,,,,
10100,39.0,308.0,,,,
10101,37.0,410.0,,,,
10102,20.0,246.0,,,,
10103,11.0,64.0,,,,
10104,12.0,97.0,,,,
10105,23.0,200.0,,,,
10106,77.0,614.0,,,,
10107,187.0,1111.0,,,,
10108,60.0,360.0,,,,
10109,49.0,353.0,,,,
10110,35.0,399.0,,,,
10111,85.0,594.0,,,,
10112,68.0,501.0,,,,
10113,68.0,489.0,,,,
10114,47.0,443.0,,,,
10115,44.0,286.0,,,,
10116,66.0,330.0,,,,
10117,29.0,287.0,,,,
10118,32.0,218.0,,,,
10119,58.0,379.0,,,,
10120,45.0,414.0,,,,
10121,62.0,359.0,,,,
10122,83.0,561.0,,,,
10123,44.0,311.0,,,,
10124,53.0,404.0,,,,
10125,53.0,326.0,,,,
10126,69.0,393.0,,,,
10127,62.0,254.0,,,,
10128,78.0,628.0,,,,
10129,52.0,495.0,,,,
10130,59.0,324.0,,,,
10131,44.0,291.0,,,,
10132,41.0,267.0,,,,
10133,29.0,323.0,,,,
10134,26.0,194.0,,,,
10135,78.0,373.0,,,,
10136,65.0,512.0,,,,
10137,57.0,355.0,,,,
10138,61.0,325.0,,,,
10139,59.0,476.0,,,,
10140,57.0,497.0,,,,
10141,66.0,342.0,,,,
10142,48.0,430.0,,,,
10143,49.0,277.0,,,,
10144,47.0,360.0,,,,
10145,60.0,359.0,,,,
10146,34.0,306.0,,,,
10147,58.0,479.0,,,,
10148,46.0,343.0,,,,
10149,29.0,246.0,,,,
10150,57.0,296.0,,,,
10151,74.0,557.0,,,,
10152,68.0,441.0,,,,
10153,70.0,423.0,,,,
10154,58.0,493.0,,,,
10155,28.0,242.0,,,,
10156,81.0,397.0,,,,
10157,84.0,651.0,,,,
10158,27.0,174.0,,,,
10159,92.0,619.0,,,,
10160,59.0,526.0,,,,
10161,48.0,298.0,,,,
10162,68.0,441.0,,,,
10163,73.0,382.0,,,,
10164,73.0,327.0,,,,
10165,84.0,498.0,,,,
10166,96.0,382.0,,,,
10167,57.0,424.0,,,,
10168,52.0,321.0,,,,
10169,40.0,285.0,,,,
10170,55.0,454.0,,,,
10171,55.0,513.0,,,,
10172,58.0,490.0,,,,
10173,53.0,354.0,,,,
10174,59.0,340.0,,,,
10175,44.0,297.0,,,,
10176,67.0,543.0,,,,
10177,65.0,444.0,,,,
10178,35.0,245.0,,,,
10179,84.0,478.0,,,,
10180,40.0,500.0,,,,
10181,20.0,147.0,,,,
10182,50.0,490.0,,,,
10183,32.0,164.0,,,,
10184,44.0,279.0,,,,
10185,72.0,455.0,,,,
10186,49.0,373.0,,,,
10187,52.0,353.0,,,,
10188,62.0,482.0,,,,
10189,75.0,484.0,,,,
10190,90.0,602.0,,,,
10191,50.0,414.0,,,,
10192,78.0,491.0,,,,
10193,44.0,419.0,,,,
10194,32.0,247.0,,,,
10195,57.0,274.0,,,,
10196,60.0,503.0,,,,
10197,66.0,362.0,,,,
10198,61.0,330.0,,,,
10199,57.0,353.0,,,,
10200,51.0,440.0,,,,
10201,40.0,210.0,,,,
10202,40.0,210.0,,,,
10203,56.0,506.0,,,,
10204,40.0,223.0,,,,
10205,50.0,307.0,,,,
10206,52.0,427.0,,,,
10207,40.0,205.0,,,,
10208,46.0,305.0,,,,
10209,54.0,449.0,,,,
10210,73.0,374.0,,,,
10211,113.0,655.0,,,,
10212,48.0,380.0,,,,
10213,70.0,361.0,,,,
10214,46.0,234.0,,,,
10215,50.0,429.0,,,,
10216,57.0,377.0,,,,
10217,55.0,419.0,,,,
10218,55.0,504.0,,,,
10219,14.0,97.0,,,,
10220,67.0,411.0,,,,
10221,31.0,161.0,,,,
10222,60.0,495.0,,,,
10223,58.0,326.0,,,,
10224,71.0,538.0,,,,
10225,53.0,387.0,,,,
10226,54.0,366.0,,,,
10227,51.0,472.0,,,,
10228,58.0,210.0,,,,
10229,78.0,453.0,,,,
10230,49.0,400.0,,,,
10231,61.0,397.0,,,,
10232,12.0,103.0,,,,
10233,72.0,495.0,,,,
10234,38.0,298.0,,,,
10235,47.0,262.0,,,,
10236,58.0,313.0,,,,
10237,60.0,357.0,,,,
10238,50.0,343.0,,,,
10239,42.0,378.0,,,,
10240,51.0,384.0,,,,
10241,13.0,92.0,,,,
10242,57.0,351.0,,,,
10243,53.0,329.0,,,,
10244,72.0,399.0,,,,
10245,60.0,443.0,,,,
10246,30.0,141.0,,,,
10247,54.0,405.0,,,,
10248,40.0,308.0,,,,
10249,41.0,262.0,,,,
10250,21.0,109.0,,,,
10251,59.0,402.0,,,,
10252,38.0,281.0,,,,
10253,42.0,351.0,,,,
10254,39.0,221.0,,,,
10255,22.0,151.0,,,,
10256,59.0,375.0,,,,
10257,48.0,273.0,,,,
10258,46.0,333.0,,,,
10259,50.0,279.0,,,,
10260,24.0,618.0,,,,
10261,41.0,247.0,,,,
10262,52.0,353.0,,,,
10263,35.0,147.0,,,,
10264,44.0,349.0,,,,
10265,53.0,291.0,,,,
10266,51.0,400.0,,,,
10267,112.0,789.0,,,,
10268,1.0,7.0,,,,
10269,31.0,166.0,,,,
10270,54.0,491.0,,,,
10271,28.0,245.0,,,,
10272,40.0,404.0,,,,
10273,47.0,250.0,,,,
10274,103.0,476.0,,,,
10275,62.0,402.0,,,,
10276,28.0,191.0,,,,
10277,28.0,169.0,,,,
10278,1.0,5.0,,,,
10279,32.0,246.0,,,,
10280,22.0,132.0,,,,
10281,76.0,417.0,,,,
10282,60.0,320.0,,,,
10283,91.0,522.0,,,,
10284,45.0,249.0,,,,
10285,59.0,291.0,,,,
10286,54.0,221.0,,,,
10287,97.0,769.0,,,,
10288,90.0,733.0,,,,
10289,82.0,666.0,,,,
10290,97.0,885.0,,,,
10291,79.0,657.0,,,,
10292,89.0,783.0,,,,
10293,69.0,606.0,,,,
10294,61.0,590.0,,,,
10295,94.0,1100.0,,,,
10296,90.0,793.0,,,,
10297,79.0,719.0,,,,
10298,50.0,537.0,,,,
10299,76.0,643.0,,,,
10300,73.0,808.0,,,,
10301,56.0,473.0,,,,
10302,109.0,838.0,,,,
10303,72.0,658.0,,,,
10304,63.0,529.0,,,,
10305,116.0,1007.0,,,,
10306,78.0,637.0,,,,
10307,87.0,725.0,,,,
10308,67.0,523.0,,,,
10309,114.0,1099.0,,,,
10310,68.0,523.0,,,,
10311,66.0,533.0,,,,
10312,67.0,551.0,,,,
10313,99.0,815.0,,,,
10314,73.0,716.0,,,,
10315,58.0,549.0,,,,
10316,111.0,864.0,,,,
10317,91.0,824.0,,,,
10318,54.0,611.0,,,,
10319,47.0,465.0,,,,
10320,54.0,395.0,,,,
10321,95.0,545.0,,,,
10322,78.0,607.0,,,,
10323,44.0,418.0,,,,
10324,95.0,853.0,,,,
10325,80.0,666.0,,,,
10326,92.0,833.0,,,,
10327,70.0,623.0,,,,
10328,86.0,664.0,,,,
10329,54.0,594.0,,,,
10330,58.0,482.0,,,,
10331,75.0,684.0,,,,
10332,64.0,659.0,,,,
10333,75.0,760.0,,,,
10334,99.0,656.0,,,,
10335,101.0,920.0,,,,
10336,75.0,681.0,,,,
10337,60.0,694.0,,,,
10338,47.0,372.0,,,,
10339,62.0,475.0,,,,
10340,96.0,694.0,,,,
10341,92.0,757.0,,,,
10342,94.0,875.0,,,,
10343,85.0,816.0,,,,
10344,92.0,879.0,,,,
10345,68.0,556.0,,,,
10346,58.0,544.0,,,,
10347,57.0,821.0,,,,
10348,105.0,687.0,,,,
10349,73.0,525.0,,,,
10350,65.0,535.0,,,,
10351,47.0,400.0,,,,
10352,82.0,640.0,,,,
10353,66.0,555.0,,,,
10354,83.0,540.0,,,,
10355,49.0,613.0,,,,
10356,77.0,701.0,,,,
10357,36.0,348.0,,,,
10358,98.0,688.0,,,,
10359,78.0,609.0,,,,
10360,80.0,518.0,,,,
10361,96.0,774.0,,,,
10362,91.0,780.0,,,,
10363,74.0,661.0,,,,
10364,71.0,628.0,,,,
10365,80.0,589.0,,,,
10366,79.0,476.0,,,,
10367,66.0,566.0,,,,
10368,88.0,792.0,,,,
10369,71.0,637.0,,,,
10370,38.0,405.0,,,,
10371,115.0,1001.0,,,,
10372,49.0,440.0,,,,
10373,52.0,496.0,,,,
10374,72.0,583.0,,,,
10375,69.0,595.0,,,,
10376,69.0,630.0,,,,
10377,59.0,535.0,,,,
10378,51.0,498.0,,,,
10379,62.0,582.0,,,,
10380,80.0,648.0,,,,
10381,45.0,503.0,,,,
10382,87.0,753.0,,,,
10383,71.0,556.0,,,,
10384,94.0,767.0,,,,
10385,89.0,795.0,,,,
10386,94.0,802.0,,,,
10387,55.0,475.0,,,,
10388,47.0,417.0,,,,
10389,65.0,657.0,,,,
10390,46.0,550.0,,,,
10391,76.0,748.0,,,,
10392,62.0,476.0,,,,
10393,43.0,349.0,,,,
10394,88.0,857.0,,,,
10395,46.0,330.0,,,,
10396,90.0,567.0,,,,
10397,91.0,921.0,,,,
10398,80.0,615.0,,,,
10399,88.0,674.0,,,,
10400,63.0,559.0,,,,
10401,92.0,824.0,,,,
10402,79.0,753.0,,,,
10403,103.0,959.0,,,,
10404,67.0,591.0,,,,
10405,87.0,742.0,,,,
10406,29.0,376.0,,,,
10407,76.0,583.0,,,,
10408,87.0,739.0,,,,
10409,106.0,718.0,,,,
10410,79.0,596.0,,,,
10411,26.0,240.0,,,,
10412,61.0,583.0,,,,
10413,71.0,758.0,,,,
10414,90.0,823.0,,,,
10415,72.0,744.0,,,,
10416,57.0,455.0,,,,
10417,47.0,542.0,,,,
10418,89.0,824.0,,,,
10419,84.0,857.0,,,,
10420,78.0,726.0,,,,
10421,56.0,401.0,,,,
10422,36.0,398.0,,,,
10423,63.0,585.0,,,,
10424,44.0,371.0,,,,
10425,33.0,247.0,,,,
10426,38.0,336.0,,,,
10427,72.0,582.0,,,,
10428,73.0,643.0,,,,
10429,85.0,809.0,,,,
10430,97.0,870.0,,,,
10431,57.0,455.0,,,,
10432,81.0,692.0,,,,
10433,47.0,543.0,,,,
10434,97.0,827.0,,,,
10435,38.0,337.0,,,,
10436,80.0,703.0,,,,
10437,19.0,150.0,,,,
10438,45.0,476.0,,,,
10439,45.0,438.0,,,,
10440,64.0,576.0,,,,
10441,30.0,307.0,,,,
10442,87.0,844.0,,,,
10443,55.0,501.0,,,,
10444,68.0,524.0,,,,
10445,115.0,597.0,,,,
10446,83.0,776.0,,,,
10447,70.0,671.0,,,,
10448,75.0,734.0,,,,
10449,76.0,622.0,,,,
10450,74.0,494.0,,,,
10451,59.0,491.0,,,,
10452,46.0,415.0,,,,
10453,41.0,484.0,,,,
10454,58.0,470.0,,,,
10455,110.0,685.0,,,,
10456,35.0,281.0,,,,
10457,52.0,326.0,,,,
10458,29.0,320.0,,,,
10459,93.0,862.0,,,,
10460,52.0,336.0,,,,
10461,47.0,430.0,,,,
10462,57.0,587.0,,,,
10463,112.0,1051.0,,,,
10464,70.0,519.0,,,,
10465,35.0,280.0,,,,
10466,73.0,569.0,,,,
10467,87.0,598.0,,,,
10468,76.0,587.0,,,,
10469,76.0,549.0,,,,
10470,65.0,646.0,,,,
10471,6.0,15.0,,,,
10472,52.0,547.0,,,,
10473,60.0,473.0,,,,
10474,59.0,517.0,,,,
10475,93.0,1004.0,,,,
10476,93.0,902.0,,,,
10477,97.0,902.0,,,,
10478,84.0,781.0,,,,
10479,75.0,501.0,,,,
10480,97.0,965.0,,,,
10481,99.0,754.0,,,,
10482,99.0,847.0,,,,
10483,75.0,589.0,,,,
10484,97.0,645.0,,,,
10485,73.0,693.0,,,,
10486,78.0,461.0,,,,
10487,74.0,571.0,,,,
10488,81.0,741.0,,,,
10489,29.0,267.0,,,,
10490,50.0,416.0,,,,
10491,102.0,840.0,,,,
10492,127.0,930.0,,,,
10493,40.0,350.0,,,,
10494,78.0,680.0,,,,
10495,67.0,556.0,,,,
10496,81.0,769.0,,,,
10497,68.0,527.0,,,,
10498,105.0,853.0,,,,
10499,94.0,960.0,,,,
10500,60.0,508.0,,,,
10501,66.0,692.0,,,,
10502,95.0,866.0,,,,
10503,82.0,490.0,,,,
10504,109.0,762.0,,,,
10505,87.0,802.0,,,,
10506,60.0,494.0,,,,
10507,77.0,654.0,,,,
10508,62.0,481.0,,,,
10509,129.0,991.0,,,,
10510,60.0,459.0,,,,
10511,106.0,694.0,,,,
10512,78.0,665.0,,,,
10513,76.0,754.0,,,,
10514,73.0,650.0,,,,
10515,104.0,551.0,,,,
10516,63.0,505.0,,,,
10517,74.0,451.0,,,,
10518,115.0,918.0,,,,
10519,132.0,1155.0,,,,
10520,98.0,626.0,,,,
10521,61.0,462.0,,,,
10522,80.0,547.0,,,,
10523,122.0,1020.0,,,,
10524,124.0,800.0,,,,
10525,94.0,774.0,,,,
10526,65.0,423.0,,,,
10527,34.0,315.0,,,,
10528,64.0,501.0,,,,
10529,70.0,677.0,,,,
10530,98.0,699.0,,,,
10531,54.0,436.0,,,,
10532,35.0,315.0,,,,
10533,77.0,615.0,,,,
10534,116.0,942.0,,,,
10535,80.0,657.0,,,,
10536,89.0,725.0,,,,
10537,77.0,566.0,,,,
10538,90.0,720.0,,,,
10539,35.0,347.0,,,,
10540,72.0,553.0,,,,
10541,105.0,815.0,,,,
10542,61.0,419.0,,,,
10543,15.0,133.0,,,,
10544,62.0,582.0,,,,
10545,42.0,235.0,,,,
10546,135.0,1315.0,,,,
10547,91.0,640.0,,,,
10548,121.0,1126.0,,,,
10549,142.0,764.0,,,,
10550,110.0,943.0,,,,
10551,59.0,479.0,,,,
10552,15.0,152.0,,,,
10553,49.0,454.0,,,,
10554,81.0,527.0,,,,
10555,93.0,822.0,,,,
10556,63.0,507.0,,,,
10557,85.0,710.0,,,,
10558,101.0,948.0,,,,
10559,45.0,383.0,,,,
10560,43.0,297.0,,,,
10561,92.0,686.0,,,,
10562,65.0,480.0,,,,
10563,71.0,580.0,,,,
10564,3.0,7.0,,,,
10565,52.0,464.0,,,,
10566,120.0,1057.0,,,,
10567,79.0,542.0,,,,
10568,20.0,138.0,,,,
10569,67.0,453.0,,,,
10570,85.0,687.0,,,,
10571,61.0,539.0,,,,
10572,43.0,342.0,,,,
10573,94.0,795.0,,,,
10574,75.0,614.0,,,,
10575,40.0,360.0,,,,
10576,93.0,750.0,,,,
10577,33.0,261.0,,,,
10578,53.0,389.0,,,,
10579,17.0,154.0,,,,
10580,98.0,762.0,,,,
10581,68.0,738.0,,,,
10582,39.0,341.0,,,,
10583,91.0,592.0,,,,
10584,54.0,499.0,,,,
10585,1.0,4.0,,,,
10586,37.0,332.0,,,,
10587,60.0,503.0,,,,
10588,58.0,544.0,,,,
10589,1.0,7.0,,,,
10590,59.0,566.0,,,,
10591,45.0,368.0,,,,
10592,64.0,467.0,,,,
10593,106.0,895.0,,,,
10594,68.0,523.0,,,,
10595,75.0,490.0,,,,
10596,14.0,85.0,,,,
10597,122.0,982.0,,,,
10598,76.0,654.0,,,,
10599,104.0,616.0,,,,
10600,91.0,656.0,,,,
10601,26.0,244.0,,,,
10602,67.0,505.0,,,,
10603,108.0,861.0,,,,
10604,54.0,568.0,,,,
10605,57.0,553.0,,,,
10606,46.0,355.0,,,,
10607,65.0,558.0,,,,
10608,97.0,923.0,,,,
10609,38.0,273.0,,,,
10610,26.0,251.0,,,,
10611,60.0,465.0,,,,
10612,85.0,574.0,,,,
10613,74.0,639.0,,,,
10614,115.0,1001.0,,,,
10615,76.0,697.0,,,,
10616,22.0,171.0,,,,
10617,78.0,616.0,,,,
10618,27.0,276.0,,,,
10619,1.0,4.0,,,,
10620,76.0,760.0,,,,
10621,15.0,78.0,,,,
10622,20.0,146.0,,,,
10623,91.0,825.0,,,,
10624,38.0,260.0,,,,
10625,31.0,209.0,,,,
10626,1.0,4.0,,,,
10627,39.0,352.0,,,,
10628,65.0,552.0,,,,
10629,103.0,790.0,,,,
10630,40.0,344.0,,,,
10631,63.0,407.0,,,,
10632,63.0,396.0,,,,
10633,58.0,368.0,,,,
10634,34.0,308.0,,,,
10635,62.0,465.0,,,,
10636,63.0,591.0,,,,
10637,39.0,368.0,,,,
10638,72.0,486.0,,,,
10639,52.0,372.0,,,,
10640,51.0,485.0,,,,
10641,46.0,429.0,,,,
10642,70.0,489.0,,,,
10643,40.0,309.0,,,,
10644,52.0,318.0,,,,
10645,61.0,389.0,,,,
10646,76.0,554.0,,,,
10647,77.0,730.0,,,,
10648,23.0,206.0,,,,
10649,77.0,403.0,,,,
10650,35.0,268.0,,,,
10651,49.0,384.0,,,,
10652,80.0,568.0,,,,
10653,78.0,505.0,,,,
10654,61.0,426.0,,,,
10655,31.0,241.0,,,,
10656,25.0,237.0,,,,
10657,76.0,365.0,,,,
10658,54.0,429.0,,,,
10659,36.0,268.0,,,,
10660,24.0,238.0,,,,
10661,51.0,403.0,,,,
10662,52.0,415.0,,,,
10663,42.0,399.0,,,,
10664,30.0,269.0,,,,
10665,44.0,314.0,,,,
10666,50.0,352.0,,,,
10667,66.0,406.0,,,,
10668,48.0,432.0,,,,
10669,60.0,377.0,,,,
10670,61.0,427.0,,,,
10671,46.0,301.0,,,,
10672,22.0,148.0,,,,
10673,41.0,361.0,,,,
10674,57.0,384.0,,,,
10675,49.0,383.0,,,,
10676,62.0,450.0,,,,
10677,62.0,559.0,,,,
10678,64.0,557.0,,,,
10679,55.0,426.0,,,,
10680,40.0,316.0,,,,
10681,42.0,363.0,,,,
10682,44.0,271.0,,,,
10683,43.0,445.0,,,,
10684,58.0,459.0,,,,
10685,44.0,327.0,,,,
10686,40.0,288.0,,,,
10687,70.0,405.0,,,,
10688,50.0,468.0,,,,
10689,48.0,368.0,,,,
10690,52.0,405.0,,,,
10691,49.0,307.0,,,,
10692,67.0,461.0,,,,
10693,40.0,294.0,,,,
10694,60.0,408.0,,,,
10695,58.0,491.0,,,,
10696,21.0,225.0,,,,
10697,58.0,402.0,,,,
10698,58.0,510.0,,,,
10699,39.0,265.0,,,,
10700,48.0,370.0,,,,
10701,35.0,314.0,,,,
10702,45.0,431.0,,,,
10703,44.0,375.0,,,,
10704,56.0,391.0,,,,
10705,52.0,328.0,,,,
10706,43.0,407.0,,,,
10707,65.0,494.0,,,,
10708,41.0,343.0,,,,
10709,59.0,500.0,,,,
10710,51.0,414.0,,,,
